time,output_power,wind_speed,temperature,pressure
2010-03-14 13:00:00+01:00,6881172.849345715,9.66308,277.69,100077.0
2010-03-14 14:00:00+01:00,6620874.151610265,9.05907,277.81,100096.0
2010-03-14 15:00:00+01:00,4917445.579134562,7.94635,277.54,100096.0
2010-03-14 16:00:00+01:00,5347364.61014606,7.711760000000001,277.24,100119.0
2010-03-14 17:00:00+01:00,4610022.047439695,7.08925,276.72,100165.0
2010-03-14 18:00:00+01:00,4983406.315266341,7.30118,275.98,100234.0
2010-03-14 19:00:00+01:00,4421446.310414947,7.23468,275.05,100310.0
2010-03-14 20:00:00+01:00,3404686.7674877364,6.62528,274.19,100368.0
2010-03-14 21:00:00+01:00,2382740.821312446,4.92811,273.53,100397.0
2010-03-14 22:00:00+01:00,2085785.5862290587,4.76233,273.33,100419.0
2010-03-14 23:00:00+01:00,2848020.2157563264,5.37004,273.01,100465.0
2010-03-15 00:00:00+01:00,2180994.7965093604,5.37017,272.82,100524.0
2010-03-15 01:00:00+01:00,4392111.238040355,6.80302,272.35,100616.0
2010-03-15 02:00:00+01:00,4477131.465389047,6.53259,271.72,100734.0
2010-03-15 03:00:00+01:00,3662345.7878443673,5.95784,271.38,100829.0
2010-03-15 04:00:00+01:00,2318879.2364208507,5.12089,270.95,100898.0
2010-03-15 05:00:00+01:00,2100775.834297458,4.36596,270.79,100960.0
2010-03-15 06:00:00+01:00,982533.1427086272,3.686080000000001,270.5,101009.0
2010-03-15 07:00:00+01:00,1175124.8226183006,3.63523,270.79,101035.0
2010-03-15 08:00:00+01:00,2063298.118723324,4.33143,271.72,101058.0
2010-03-15 09:00:00+01:00,2153572.9121811693,5.06981,272.55,101081.0
2010-03-15 10:00:00+01:00,2884318.0131738805,5.72441,273.48,101081.0
2010-03-15 11:00:00+01:00,3059720.7167901336,5.73159,274.08,101065.0
2010-03-15 12:00:00+01:00,3102364.2947283373,5.76652,273.96,101044.0
2010-03-15 13:00:00+01:00,2974444.767766091,5.6789999999999985,273.22,101030.0
2010-03-15 14:00:00+01:00,2325369.340714693,5.438280000000002,273.76,100957.0
2010-03-15 15:00:00+01:00,2855141.2537751286,5.63357,273.94,100870.0
2010-03-15 16:00:00+01:00,2438963.89953546,5.44851,273.63,100817.0
2010-03-15 17:00:00+01:00,2785343.4413623074,5.26938,273.29,100770.0
